benchmark,metric_name,decoder,decoder_label,score_mean,score_std,num_examples,decision_margin_mean,correct_margin_mean,format_valid_rate,latency_seconds_mean,decoder_steps_mean,forward_passes_mean,latency_per_step_ms_mean,latency_per_forward_ms_mean,steps_per_second_mean,tokens_per_forward_mean,factual_speedup_mean,avg_alpha,alpha_std,avg_selected_layer,switch_rate,selected_layer_match_rate,refresh_rate,avg_instability,avg_risk_score,trigger_rate,avg_jsd_current,avg_oracle_jsd_gap,avg_selection_margin,avg_selection_score,fallback_rate,avg_baseline_margin,avg_jacobi_passes,avg_jacobi_window_size,avg_jacobi_stable_prefix,avg_jacobi_commit_len,jacobi_convergence_rate,panda_disagreement_rate,panda_truth_selection_rate,avg_panda_divergence,avg_panda_safe_confidence,avg_panda_truth_confidence,avg_panda_agreement_prefix,panda_arbitration_rate,score_sem
truthfulqa,mc1,fanda_frozen,fanda_frozen,0.4,0.49487165930539356,50,-17.57786496796534,-17.57786496796534,,10.384834354707273,120.5,120.5,86.21596863036237,86.21596863036237,11.633343625072671,1.0,1.0,1.0,0.0,4.32,0.0,0.2584053724053724,0.1645170385170385,12.378137828619025,0.23431385559583456,0.3848836441336442,0.689394459574038,0.003426247313759666,-0.07093768893305842,-0.3589869433382609,0.0,5.229919457495629,,,,,,0.3848836441336442,1.0,0.23431385559583456,0.8055174039959178,0.7542840354304517,,0.0,0.06998542122237653
truthfulqa,mc1,fanda_update1,fanda_update1,0.34,0.47851812069840644,50,-19.400778317519322,-19.400778317519322,,10.565338568398147,120.5,120.5,87.53096058596161,87.53096058596161,11.448070135985986,1.0,1.0,1.0,0.0,2.5983221451750866,0.69196780996781,1.0,1.0,12.63264035901293,0.2243225544757461,0.3677763788499082,0.6928219716239066,0.0,-0.08639684806387021,-0.37278942643423285,0.0,5.262215241980751,,,,,,0.3677763788499082,1.0,0.2243225544757461,0.807025648953132,0.743137896776944,,0.0,0.0676726816132972
truthfulqa,mc1,fanda_update2,fanda_update2,0.38,0.4903143514780146,50,-18.81771051927509,-18.81771051927509,,10.342950766435825,120.5,120.5,86.12933969563178,86.12933969563178,11.636822176768453,1.0,1.0,1.0,0.0,2.8967822896058193,0.3225494227994228,0.6663910403322169,0.5316751483810307,12.542935917147862,0.2289013582252647,0.3806457872193166,0.6911658556193611,0.0016561683542814537,-0.08813739342329616,-0.3702788336043936,0.0,5.255045418748429,,,,,,0.3806457872193166,1.0,0.2289013582252647,0.80937570406461,0.7499320475152587,,0.0,0.06934092056863768
truthfulqa,mc1,fanda_update4,fanda_update4,0.4,0.49487165930539356,50,-18.97512656884675,-18.97512656884675,,10.31173984536319,120.5,120.5,85.58342066724643,85.58342066724643,11.706081845030456,1.0,1.0,1.0,0.0,3.525182373182373,0.13527211677211676,0.46124017649017646,0.31396137196137197,12.447005571736414,0.23428604869330424,0.39278127428127424,0.6903204985801876,0.002500208307610065,-0.06874108577847186,-0.35679034018367434,0.0,5.229919457495629,,,,,,0.39278127428127424,1.0,0.23428604869330424,0.8055174039959178,0.7551058221036482,,0.0,0.06998542122237653
truthfulqa,mc1,fanda_update8,fanda_update8,0.38,0.49031435147801467,50,-18.729623802157906,-18.729623802157906,,10.38782536729239,120.5,120.5,86.16426972281025,86.16426972281025,11.632764278209088,1.0,1.0,1.0,0.0,4.043846375846376,0.043973970473970475,0.31747635697635695,0.20769524919524918,12.403606282913294,0.23726060984140598,0.3959619824619825,0.6893919353102477,0.0034287828107331707,-0.07286049064537473,-0.3612493092000987,0.0,5.216926669034091,,,,,,0.3959619824619825,1.0,0.23726060984140598,0.8052399487514998,0.7533728277483699,,0.0,0.06934092056863769
truthfulqa,mc2,fanda_frozen,fanda_frozen,0.5602340730459122,0.48300137851758873,50,-3.167967268362902,-3.167967268362902,,10.384834354707273,120.5,120.5,86.21596863036237,86.21596863036237,11.633343625072671,1.0,1.0,1.0,0.0,4.32,0.0,0.2584053724053724,0.1645170385170385,12.378137828619025,0.23431385559583456,0.3848836441336442,0.689394459574038,0.003426247313759666,-0.07093768893305842,-0.3589869433382609,0.0,5.229919457495629,,,,,,0.3848836441336442,1.0,0.23431385559583456,0.8055174039959178,0.7542840354304517,,0.0,0.06830671001444748
truthfulqa,mc2,fanda_update1,fanda_update1,0.5344484342160397,0.4820580722235921,50,-3.530069764866158,-3.530069764866158,,10.565338568398147,120.5,120.5,87.53096058596161,87.53096058596161,11.448070135985986,1.0,1.0,1.0,0.0,2.5983221451750866,0.69196780996781,1.0,1.0,12.63264035901293,0.2243225544757461,0.3677763788499082,0.6928219716239066,0.0,-0.08639684806387021,-0.37278942643423285,0.0,5.262215241980751,,,,,,0.3677763788499082,1.0,0.2243225544757461,0.807025648953132,0.743137896776944,,0.0,0.06817330635900329
truthfulqa,mc2,fanda_update2,fanda_update2,0.5271404284328571,0.4760878429527219,50,-3.781885877017709,-3.781885877017709,,10.342950766435825,120.5,120.5,86.12933969563178,86.12933969563178,11.636822176768453,1.0,1.0,1.0,0.0,2.8967822896058193,0.3225494227994228,0.6663910403322169,0.5316751483810307,12.542935917147862,0.2289013582252647,0.3806457872193166,0.6911658556193611,0.0016561683542814537,-0.08813739342329616,-0.3702788336043936,0.0,5.255045418748429,,,,,,0.3806457872193166,1.0,0.2289013582252647,0.80937570406461,0.7499320475152587,,0.0,0.06732898843846914
truthfulqa,mc2,fanda_update4,fanda_update4,0.5758458460194236,0.4934185141021038,50,-3.7192635422792546,-3.7192635422792546,,10.31173984536319,120.5,120.5,85.58342066724643,85.58342066724643,11.706081845030456,1.0,1.0,1.0,0.0,3.525182373182373,0.13527211677211676,0.46124017649017646,0.31396137196137197,12.447005571736414,0.23428604869330424,0.39278127428127424,0.6903204985801876,0.002500208307610065,-0.06874108577847186,-0.35679034018367434,0.0,5.229919457495629,,,,,,0.39278127428127424,1.0,0.23428604869330424,0.8055174039959178,0.7551058221036482,,0.0,0.06977991545691754
truthfulqa,mc2,fanda_update8,fanda_update8,0.5614101298515793,0.483400051012146,50,-3.5417190140083097,-3.5417190140083097,,10.38782536729239,120.5,120.5,86.16426972281025,86.16426972281025,11.632764278209088,1.0,1.0,1.0,0.0,4.043846375846376,0.043973970473970475,0.31747635697635695,0.20769524919524918,12.403606282913294,0.23726060984140598,0.3959619824619825,0.6893919353102477,0.0034287828107331707,-0.07286049064537473,-0.3612493092000987,0.0,5.216926669034091,,,,,,0.3959619824619825,1.0,0.23726060984140598,0.8052399487514998,0.7533728277483699,,0.0,0.06836309081932228
