benchmark,metric_name,decoder,decoder_label,score_mean,score_std,num_examples,decision_margin_mean,correct_margin_mean,format_valid_rate,latency_seconds_mean,decoder_steps_mean,forward_passes_mean,latency_per_step_ms_mean,latency_per_forward_ms_mean,steps_per_second_mean,tokens_per_forward_mean,factual_speedup_mean,avg_alpha,alpha_std,avg_selected_layer,switch_rate,avg_instability,avg_risk_score,trigger_rate,avg_jsd_current,avg_selection_margin,avg_selection_score,fallback_rate,avg_baseline_margin,avg_jacobi_passes,avg_jacobi_window_size,avg_jacobi_stable_prefix,avg_jacobi_commit_len,jacobi_convergence_rate,panda_disagreement_rate,panda_truth_selection_rate,avg_panda_divergence,avg_panda_safe_confidence,avg_panda_truth_confidence,avg_panda_agreement_prefix,panda_arbitration_rate,score_sem
truthfulqa,mc1,contrast_margin_switch,contrast_margin_switch,0.34,0.4785181206984064,50,-18.05728136041816,-18.05728136041816,,9.373683085219971,120.5,120.5,77.83653399169175,77.83653399169175,12.851856131453255,1.0,1.0,0.32246929704282645,0.3911594829501663,2.4287665896195305,0.6870587190587191,12.433712738443065,0.21833783290512987,0.32246929704282645,0.6928223574381493,-0.08501397749841912,-0.2669525793122513,0.04375152625152625,5.472303783647419,,,,,,0.3622208232943527,0.32246929704282645,0.21833783290512987,0.8159744947932946,0.7526481206093394,,0.36622082329435274,0.06767268161329719
truthfulqa,mc1,guarded_argmax_switch,guarded_argmax_switch,0.38,0.4903143514780146,50,-16.634835286615093,-16.634835286615093,,9.383938362780002,120.5,120.5,78.0343871676292,78.0343871676292,12.818816135622729,1.0,1.0,0.22422851005203945,0.34118974762466664,2.403776690629632,0.6962278832278832,12.575352046384431,0.21974666496202208,0.22422851005203945,0.6928693392654987,-0.08864560891474862,-0.28511657082781644,0.15119577644577645,5.3062342264684865,,,,,,0.37142428649781595,0.22422851005203945,0.21974666496202208,0.8128203040984647,0.7490987369962291,,0.3754242864978159,0.06934092056863768
truthfulqa,mc1,pure_argmax_switch,pure_argmax_switch,0.36,0.4848732213850611,50,-18.53265778758188,-18.53265778758188,,9.408177888220065,120.5,120.5,77.95341862217178,77.95341862217178,12.837626884248436,1.0,1.0,0.3722208232943527,0.38981572146605664,2.4394332562861973,0.6980587190587191,12.442560164539664,0.220981648551958,0.3722208232943527,0.6928217524907414,-0.07293246390789049,-0.29714569402371144,0.0,5.419189200314086,,,,,,0.3682208232943527,0.3722208232943527,0.220981648551958,0.8087438415271826,0.7515456636025671,,0.3722208232943527,0.06857142857142856
truthfulqa,mc1,sticky_contrast_switch,sticky_contrast_switch,0.36,0.4848732213850611,50,-17.805073338788844,-17.805073338788844,,9.382851553019908,120.5,120.5,77.9228924930667,77.9228924930667,12.83588334559107,1.0,1.0,0.3886913086913087,0.33122703363335176,2.524482572982573,0.7027278832278833,12.629205450510565,0.221587369609721,0.3886913086913087,0.6928689479582786,-0.0914779122645686,-0.29751785029870026,0.10538228438228439,5.270935819605742,,,,,,0.36751578976578975,0.3886913086913087,0.221587369609721,0.8134701513971305,0.7469929859520087,,0.49407359307359305,0.06857142857142856
truthfulqa,mc2,contrast_margin_switch,contrast_margin_switch,0.5199675060800639,0.5010797876392304,50,-3.235379856968574,-3.235379856968574,,9.373683085219971,120.5,120.5,77.83653399169175,77.83653399169175,12.851856131453255,1.0,1.0,0.32246929704282645,0.3911594829501663,2.4287665896195305,0.6870587190587191,12.433712738443065,0.21833783290512987,0.32246929704282645,0.6928223574381493,-0.08501397749841912,-0.2669525793122513,0.04375152625152625,5.472303783647419,,,,,,0.3622208232943527,0.32246929704282645,0.21833783290512987,0.8159744947932946,0.7526481206093394,,0.36622082329435274,0.070863383151043
truthfulqa,mc2,guarded_argmax_switch,guarded_argmax_switch,0.4920840891705125,0.48490814338874033,50,-2.7153421902742125,-2.7153421902742125,,9.383938362780002,120.5,120.5,78.0343871676292,78.0343871676292,12.818816135622729,1.0,1.0,0.22422851005203945,0.34118974762466664,2.403776690629632,0.6962278832278832,12.575352046384431,0.21974666496202208,0.22422851005203945,0.6928693392654987,-0.08864560891474862,-0.28511657082781644,0.15119577644577645,5.3062342264684865,,,,,,0.37142428649781595,0.22422851005203945,0.21974666496202208,0.8128203040984647,0.7490987369962291,,0.3754242864978159,0.0685763672885514
truthfulqa,mc2,pure_argmax_switch,pure_argmax_switch,0.516758895505373,0.49844673802732675,50,-3.48575000523815,-3.48575000523815,,9.408177888220065,120.5,120.5,77.95341862217178,77.95341862217178,12.837626884248436,1.0,1.0,0.3722208232943527,0.38981572146605664,2.4394332562861973,0.6980587190587191,12.442560164539664,0.220981648551958,0.3722208232943527,0.6928217524907414,-0.07293246390789049,-0.29714569402371144,0.0,5.419189200314086,,,,,,0.3682208232943527,0.3722208232943527,0.220981648551958,0.8087438415271826,0.7515456636025671,,0.3722208232943527,0.07049101370388745
truthfulqa,mc2,sticky_contrast_switch,sticky_contrast_switch,0.46455362776756076,0.4814768454212479,50,-3.382293055234858,-3.382293055234858,,9.382851553019908,120.5,120.5,77.9228924930667,77.9228924930667,12.83588334559107,1.0,1.0,0.3886913086913087,0.33122703363335176,2.524482572982573,0.7027278832278833,12.629205450510565,0.221587369609721,0.3886913086913087,0.6928689479582786,-0.0914779122645686,-0.29751785029870026,0.10538228438228439,5.270935819605742,,,,,,0.36751578976578975,0.3886913086913087,0.221587369609721,0.8134701513971305,0.7469929859520087,,0.49407359307359305,0.0680911084763343
truthfulqa,mc3,contrast_margin_switch,contrast_margin_switch,0.29033333333333333,0.3616554592451413,50,-20.736274688761753,-20.736274688761753,,9.373683085219971,120.5,120.5,77.83653399169175,77.83653399169175,12.851856131453255,1.0,1.0,0.32246929704282645,0.3911594829501663,2.4287665896195305,0.6870587190587191,12.433712738443065,0.21833783290512987,0.32246929704282645,0.6928223574381493,-0.08501397749841912,-0.2669525793122513,0.04375152625152625,5.472303783647419,,,,,,0.3622208232943527,0.32246929704282645,0.21833783290512987,0.8159744947932946,0.7526481206093394,,0.36622082329435274,0.051145805537074894
truthfulqa,mc3,guarded_argmax_switch,guarded_argmax_switch,0.28800000000000003,0.35997354400143405,50,-19.882891262152615,-19.882891262152615,,9.383938362780002,120.5,120.5,78.0343871676292,78.0343871676292,12.818816135622729,1.0,1.0,0.22422851005203945,0.34118974762466664,2.403776690629632,0.6962278832278832,12.575352046384431,0.21974666496202208,0.22422851005203945,0.6928693392654987,-0.08864560891474862,-0.28511657082781644,0.15119577644577645,5.3062342264684865,,,,,,0.37142428649781595,0.22422851005203945,0.21974666496202208,0.8128203040984647,0.7490987369962291,,0.3754242864978159,0.05090794680223361
