sweep_id,benchmark,metric_name,left_decoder_label,right_decoder_label,num_examples,mean_score_delta,median_score_delta,win_rate,tie_rate,loss_rate
,truthfulqa_openended,oref_win,exp14 frozen,exp14 update4,50,-0.06,0.0,0.1,0.74,0.16
,truthfulqa_openended,oref_win,exp14 frozen,exp14 update8,50,0.04,0.0,0.12,0.8,0.08
,truthfulqa_openended,oref_win,exp14 update1,exp14 frozen,50,0.08,0.0,0.18,0.72,0.1
,truthfulqa_openended,oref_win,exp14 update1,exp14 update2,50,-0.04,0.0,0.1,0.76,0.14
,truthfulqa_openended,oref_win,exp14 update1,exp14 update4,50,0.02,0.0,0.16,0.7,0.14
,truthfulqa_openended,oref_win,exp14 update1,exp14 update8,50,0.12,0.0,0.2,0.72,0.08
,truthfulqa_openended,oref_win,exp14 update2,exp14 frozen,50,0.12,0.0,0.2,0.72,0.08
,truthfulqa_openended,oref_win,exp14 update2,exp14 update1,50,0.04,0.0,0.14,0.76,0.1
,truthfulqa_openended,oref_win,exp14 update2,exp14 update4,50,0.06,0.0,0.16,0.74,0.1
,truthfulqa_openended,oref_win,exp14 update2,exp14 update8,50,0.16,0.0,0.2,0.76,0.04
,truthfulqa_openended,oref_win,exp14 update4,exp14 frozen,50,0.06,0.0,0.16,0.74,0.1
,truthfulqa_openended,oref_win,exp14 update4,exp14 update1,50,-0.02,0.0,0.14,0.7,0.16
,truthfulqa_openended,oref_win,exp14 update4,exp14 update2,50,-0.06,0.0,0.1,0.74,0.16
,truthfulqa_openended,oref_win,exp14 update4,exp14 update8,50,0.1,0.0,0.14,0.82,0.04
,truthfulqa_openended,oref_win,exp14 update8,exp14 frozen,50,-0.04,0.0,0.08,0.8,0.12
,truthfulqa_openended,oref_win,exp14 update8,exp14 update1,50,-0.12,0.0,0.08,0.72,0.2
,truthfulqa_openended,oref_win,exp14 update8,exp14 update2,50,-0.16,0.0,0.04,0.76,0.2
,truthfulqa_openended,oref_win,exp14 update8,exp14 update4,50,-0.1,0.0,0.04,0.82,0.14
