benchmark,metric_name,decoder,decoder_label,score_mean,score_std,num_examples,decision_margin_mean,correct_margin_mean,format_valid_rate,latency_seconds_mean,decoder_steps_mean,forward_passes_mean,latency_per_step_ms_mean,latency_per_forward_ms_mean,steps_per_second_mean,tokens_per_forward_mean,factual_speedup_mean,avg_alpha,alpha_std,avg_selected_layer,switch_rate,selected_layer_match_rate,refresh_rate,avg_instability,avg_risk_score,trigger_rate,avg_jsd_current,avg_oracle_jsd_gap,avg_selection_margin,avg_selection_score,fallback_rate,avg_baseline_margin,avg_jacobi_passes,avg_jacobi_window_size,avg_jacobi_stable_prefix,avg_jacobi_commit_len,jacobi_convergence_rate,panda_disagreement_rate,panda_truth_selection_rate,avg_panda_divergence,avg_panda_safe_confidence,avg_panda_truth_confidence,avg_panda_agreement_prefix,panda_arbitration_rate,score_sem
truthfulqa_openended,oref_margin,exp14_frozen,exp14 frozen,-0.0013367021543158313,0.12250235511404066,50,-0.0013367021543158313,-0.0013367021543158313,1.0,3.730949587900541,45.66,45.66,81.6842934220329,81.6842934220329,12.266948254304738,1.0,1.0,1.0,0.0,6.88,0.0,0.142401860263812,0.024942918553232878,13.02177038068151,0.2785863890747745,0.45782140235537,0.689673504897635,0.002360338419971517,-0.09725789947561639,-0.4439708694562023,0.0,4.264762447986725,,,,,,0.45782140235537,1.0,0.2785863890747745,0.7649709820204178,0.7088265955679814,,0.0,0.017324449202492136
truthfulqa_openended,oref_margin,exp14_update1,exp14 update1,0.0016298259632135082,0.09270419565112398,50,0.0016298259632135082,0.0016298259632135082,1.0,4.396374770761176,52.74,52.74,83.21918864262554,83.21918864262554,12.04516175314906,1.0,1.0,1.0,0.0,2.474026633878582,0.672181881565137,1.0,1.0,13.903951689933317,0.29894886070501825,0.48877414309768924,0.6927163058616843,0.0,-0.05784900987133702,-0.4357560205993507,0.0,3.9678711717013977,,,,,,0.48877414309768924,1.0,0.29894886070501825,0.7531984129275187,0.7174396639259264,,0.0,0.013110353077870842
truthfulqa_openended,oref_margin,exp14_update2,exp14 update2,0.007617567884785638,0.09338954248643079,50,0.007617567884785638,0.007617567884785638,1.0,4.403900908381038,53.28,53.28,82.50780531571492,82.50780531571492,12.148347033965866,1.0,1.0,1.0,0.0,2.7080173552398854,0.33837105844125476,0.6689052335323465,0.5025081221085419,13.692236795798653,0.29025840734082886,0.47794317209770065,0.6902791076066079,0.0012908983314655065,-0.02934625786535147,-0.43280949041702227,0.0,3.9811852319972623,,,,,,0.47794317209770065,1.0,0.29025840734082886,0.7445989238858135,0.723351640818511,,0.0,0.013207275756812879
truthfulqa_openended,oref_margin,exp14_update4,exp14 update4,-0.009012835861671674,0.10850880057175435,50,-0.009012835861671674,-0.009012835861671674,1.0,4.273901524359535,51.92,51.92,82.58412959007683,82.58412959007683,12.145793319678349,1.0,1.0,1.0,0.0,2.8948463576564785,0.16015284699374344,0.5031422227772379,0.2545745578753003,13.618147516695016,0.28995445179620516,0.4714502782328351,0.6913444251110473,0.0011305673032822518,-0.031275660135346245,-0.4211122730470126,0.0,3.9444221263968604,,,,,,0.4714502782328351,1.0,0.28995445179620516,0.7475223835680507,0.7262163935889133,,0.0,0.015345461740541246
truthfulqa_openended,oref_margin,exp14_update8,exp14 update8,-0.008002492064962874,0.08751746994745396,50,-0.008002492064962874,-0.008002492064962874,1.0,4.148627789322054,50.54,50.54,82.04056404709928,82.04056404709928,12.215215181555918,1.0,1.0,1.0,0.0,3.2559125673825378,0.08229941884339591,0.3714148229864031,0.1314529345840149,13.578204215732047,0.2925777680550335,0.47685048613271414,0.6902428160714187,0.0016724502058333259,-0.061590530844714504,-0.45536218658745414,0.0,3.9193598393052325,,,,,,0.47685048613271414,1.0,0.2925777680550335,0.7465971854611237,0.7089071847469759,,0.0,0.012376839294426916
truthfulqa_openended,oref_true_f1,exp14_frozen,exp14 frozen,0.20210588706187196,0.11780084168095743,50,-0.0013367021543158313,-0.0013367021543158313,1.0,3.730949587900541,45.66,45.66,81.6842934220329,81.6842934220329,12.266948254304738,1.0,1.0,1.0,0.0,6.88,0.0,0.142401860263812,0.024942918553232878,13.02177038068151,0.2785863890747745,0.45782140235537,0.689673504897635,0.002360338419971517,-0.09725789947561639,-0.4439708694562023,0.0,4.264762447986725,,,,,,0.45782140235537,1.0,0.2785863890747745,0.7649709820204178,0.7088265955679814,,0.0,0.016659554796417578
truthfulqa_openended,oref_true_f1,exp14_update1,exp14 update1,0.18825120245617266,0.09603890833126578,50,0.0016298259632135082,0.0016298259632135082,1.0,4.396374770761176,52.74,52.74,83.21918864262554,83.21918864262554,12.04516175314906,1.0,1.0,1.0,0.0,2.474026633878582,0.672181881565137,1.0,1.0,13.903951689933317,0.29894886070501825,0.48877414309768924,0.6927163058616843,0.0,-0.05784900987133702,-0.4357560205993507,0.0,3.9678711717013977,,,,,,0.48877414309768924,1.0,0.29894886070501825,0.7531984129275187,0.7174396639259264,,0.0,0.01358195266775825
truthfulqa_openended,oref_true_f1,exp14_update2,exp14 update2,0.20373177525564998,0.11075144604221994,50,0.007617567884785638,0.007617567884785638,1.0,4.403900908381038,53.28,53.28,82.50780531571492,82.50780531571492,12.148347033965866,1.0,1.0,1.0,0.0,2.7080173552398854,0.33837105844125476,0.6689052335323465,0.5025081221085419,13.692236795798653,0.29025840734082886,0.47794317209770065,0.6902791076066079,0.0012908983314655065,-0.02934625786535147,-0.43280949041702227,0.0,3.9811852319972623,,,,,,0.47794317209770065,1.0,0.29025840734082886,0.7445989238858135,0.723351640818511,,0.0,0.015662619704533948
truthfulqa_openended,oref_true_f1,exp14_update4,exp14 update4,0.205910339866284,0.11041630466892988,50,-0.009012835861671674,-0.009012835861671674,1.0,4.273901524359535,51.92,51.92,82.58412959007683,82.58412959007683,12.145793319678349,1.0,1.0,1.0,0.0,2.8948463576564785,0.16015284699374344,0.5031422227772379,0.2545745578753003,13.618147516695016,0.28995445179620516,0.4714502782328351,0.6913444251110473,0.0011305673032822518,-0.031275660135346245,-0.4211122730470126,0.0,3.9444221263968604,,,,,,0.4714502782328351,1.0,0.28995445179620516,0.7475223835680507,0.7262163935889133,,0.0,0.015615223556992032
truthfulqa_openended,oref_true_f1,exp14_update8,exp14 update8,0.2105361153272279,0.13037827225442236,50,-0.008002492064962874,-0.008002492064962874,1.0,4.148627789322054,50.54,50.54,82.04056404709928,82.04056404709928,12.215215181555918,1.0,1.0,1.0,0.0,3.2559125673825378,0.08229941884339591,0.3714148229864031,0.1314529345840149,13.578204215732047,0.2925777680550335,0.47685048613271414,0.6902428160714187,0.0016724502058333259,-0.061590530844714504,-0.45536218658745414,0.0,3.9193598393052325,,,,,,0.47685048613271414,1.0,0.2925777680550335,0.7465971854611237,0.7089071847469759,,0.0,0.01843827208609759
